rt,correct,model,final_boundary
518.0000000000002,1,Time Pressure Adaptive,1.3761324245669604
640.0000000000003,1,Time Pressure Adaptive,1.3252133018089554
390.0000000000001,1,Time Pressure Adaptive,1.45390656184356
404.0000000000001,1,Time Pressure Adaptive,1.4438746314351234
812.0000000000005,1,Time Pressure Adaptive,1.2787712107309803
1018.0000000000007,1,Time Pressure Adaptive,1.2470691544994728
380.0000000000001,1,Time Pressure Adaptive,1.4613346225127102
666.0000000000003,0,Time Pressure Adaptive,1.3165682056379082
557.0000000000002,1,Time Pressure Adaptive,1.3577889449991054
378.0000000000001,1,Time Pressure Adaptive,1.4628471633326265
480.0000000000002,1,Time Pressure Adaptive,1.396193267845577
303.0000000000001,1,Time Pressure Adaptive,1.526646246366123
494.0000000000002,1,Time Pressure Adaptive,1.3885350978831625
421.00000000000017,1,Time Pressure Adaptive,1.4322460738314304
370.0000000000001,0,Time Pressure Adaptive,1.468988901307718
374.0000000000001,1,Time Pressure Adaptive,1.4658996073273465
702.0000000000005,1,Time Pressure Adaptive,1.3056585622826598
556.0000000000002,0,Time Pressure Adaptive,1.3582329775499045
534.0000000000002,1,Time Pressure Adaptive,1.3683464269838748
431.00000000000017,1,Time Pressure Adaptive,1.4256777096984037
947.0000000000005,1,Time Pressure Adaptive,1.2558688028122253
360.0000000000001,1,Time Pressure Adaptive,1.4768762875961778
555.0000000000002,1,Time Pressure Adaptive,1.3586783441985022
1025.0000000000007,0,Time Pressure Adaptive,1.246298819086439
578.0000000000003,1,Time Pressure Adaptive,1.3487654653903123
338.00000000000006,1,Time Pressure Adaptive,1.4950843805883127
386.0000000000001,1,Time Pressure Adaptive,1.4568510723144674
431.00000000000017,1,Time Pressure Adaptive,1.4256777096984037
794.0000000000005,1,Time Pressure Adaptive,1.2825869539981118
470.00000000000017,1,Time Pressure Adaptive,1.4018636970430967
370.0000000000001,1,Time Pressure Adaptive,1.468988901307718
700.0000000000005,1,Time Pressure Adaptive,1.3062342389593569
406.0000000000001,1,Time Pressure Adaptive,1.442475584983006
351.0000000000001,1,Time Pressure Adaptive,1.4841801051973624
514.0000000000002,1,Time Pressure Adaptive,1.3781380231863547
267.00000000000006,1,Time Pressure Adaptive,1.5627590368492672
495.0000000000002,1,Time Pressure Adaptive,1.3880002951946477
517.0000000000002,1,Time Pressure Adaptive,1.376631570184729
1170.000000000001,1,Time Pressure Adaptive,1.2334949430513098
459.00000000000017,1,Time Pressure Adaptive,1.408300827539723
589.0000000000003,1,Time Pressure Adaptive,1.3442609385044444
821.0000000000003,1,Time Pressure Adaptive,1.2769392310582388
929.0000000000005,0,Time Pressure Adaptive,1.2584138150875914
452.00000000000017,1,Time Pressure Adaptive,1.4125091779415355
1052.0000000000007,1,Time Pressure Adaptive,1.2434745419684032
452.00000000000017,1,Time Pressure Adaptive,1.4125091779415355
338.00000000000006,1,Time Pressure Adaptive,1.4950843805883127
708.0000000000005,1,Time Pressure Adaptive,1.303952112285448
718.0000000000005,1,Time Pressure Adaptive,1.301175407734861
686.0000000000003,1,Time Pressure Adaptive,1.310362156477495
324.0000000000001,1,Time Pressure Adaptive,1.5073129264936325
614.0000000000003,1,Time Pressure Adaptive,1.3345597111658567
324.0000000000001,1,Time Pressure Adaptive,1.5073129264936325
981.0000000000006,1,Time Pressure Adaptive,1.251420884439112
883.0000000000005,1,Time Pressure Adaptive,1.26557787601605
708.0000000000005,1,Time Pressure Adaptive,1.303952112285448
1077.0000000000007,1,Time Pressure Adaptive,1.2410557882690179
433.00000000000017,1,Time Pressure Adaptive,1.4243875178862229
633.0000000000003,1,Time Pressure Adaptive,1.3276583644492752
758.0000000000005,1,Time Pressure Adaptive,1.2908653324460677
378.0000000000001,1,Time Pressure Adaptive,1.4628471633326265
1060.0000000000007,1,Time Pressure Adaptive,1.2426807169644434
431.00000000000017,1,Time Pressure Adaptive,1.4256777096984037
1440.999999999974,1,Time Pressure Adaptive,1.220420606173648
419.00000000000017,1,Time Pressure Adaptive,1.4335835587166224
431.00000000000017,1,Time Pressure Adaptive,1.4256777096984037
514.0000000000002,1,Time Pressure Adaptive,1.3781380231863547
341.00000000000006,1,Time Pressure Adaptive,1.4925301325204743
348.0000000000001,1,Time Pressure Adaptive,1.4866588638263711
557.0000000000002,1,Time Pressure Adaptive,1.3577889449991054
3371.9999999997617,1,Time Pressure Adaptive,1.2100317705731165
475.0000000000002,1,Time Pressure Adaptive,1.3990072187335394
612.0000000000003,0,Time Pressure Adaptive,1.3353093159985367
643.0000000000003,1,Time Pressure Adaptive,1.3241810342644218
404.0000000000001,1,Time Pressure Adaptive,1.4438746314351234
269.00000000000006,1,Time Pressure Adaptive,1.5606488196105357
488.0000000000002,1,Time Pressure Adaptive,1.3917778266507639
626.0000000000003,1,Time Pressure Adaptive,1.330155316335205
485.0000000000002,1,Time Pressure Adaptive,1.393421211228389
325.00000000000006,1,Time Pressure Adaptive,1.5064223242854156
433.00000000000017,1,Time Pressure Adaptive,1.4243875178862229
361.0000000000001,1,Time Pressure Adaptive,1.4760768584766404
372.0000000000001,1,Time Pressure Adaptive,1.4674396203904634
423.00000000000017,1,Time Pressure Adaptive,1.4309165898288991
771.0000000000003,1,Time Pressure Adaptive,1.2877722908253624
456.00000000000017,0,Time Pressure Adaptive,1.4100935903189546
275.00000000000006,1,Time Pressure Adaptive,1.5543936066639032
572.0000000000003,0,Time Pressure Adaptive,1.3512858592619152
936.0000000000006,1,Time Pressure Adaptive,1.2574077258809284
743.0000000000003,1,Time Pressure Adaptive,1.2945873906393672
593.0000000000003,1,Time Pressure Adaptive,1.3426594354785366
461.00000000000017,1,Time Pressure Adaptive,1.407114584861246
600.0000000000003,1,Time Pressure Adaptive,1.3399026350496617
318.0000000000001,1,Time Pressure Adaptive,1.5127130141579168
500.0000000000002,1,Time Pressure Adaptive,1.3853502160491171
382.0000000000001,1,Time Pressure Adaptive,1.4598311297663487
541.0000000000002,1,Time Pressure Adaptive,1.3650558242744235
402.0000000000001,1,Time Pressure Adaptive,1.445282097399231
671.0000000000003,1,Time Pressure Adaptive,1.3149816117559778
348.0000000000001,1,Time Pressure Adaptive,1.4866588638263711
345.00000000000006,1,Time Pressure Adaptive,1.4891600319746132
412.00000000000017,1,Time Pressure Adaptive,1.438328460545009
485.0000000000002,1,Time Pressure Adaptive,1.393421211228389
692.0000000000003,1,Time Pressure Adaptive,1.3085717992156418
539.0000000000002,1,Time Pressure Adaptive,1.3659889558152998
374.0000000000001,1,Time Pressure Adaptive,1.4658996073273465
520.0000000000002,1,Time Pressure Adaptive,1.375138614431394
1091.0000000000007,1,Time Pressure Adaptive,1.2397784568830186
337.00000000000006,1,Time Pressure Adaptive,1.4959409178936327
468.00000000000017,1,Time Pressure Adaptive,1.403018339689368
804.0000000000005,1,Time Pressure Adaptive,1.2804416853013587
664.0000000000003,1,Time Pressure Adaptive,1.317209536941654
272.00000000000006,1,Time Pressure Adaptive,1.55750713900309
808.0000000000005,1,Time Pressure Adaptive,1.2796014366525945
645.0000000000003,1,Time Pressure Adaptive,1.323497999213093
399.0000000000001,1,Time Pressure Adaptive,1.44740919385198
1221.9999999999982,1,Time Pressure Adaptive,1.2301013144547919
405.0000000000001,1,Time Pressure Adaptive,1.4431740589250126
630.0000000000003,1,Time Pressure Adaptive,1.328722069220793
1083.0000000000007,1,Time Pressure Adaptive,1.2405017850669993
302.0000000000001,1,Time Pressure Adaptive,1.5275976114393073
531.0000000000002,1,Time Pressure Adaptive,1.3697779771394796
532.0000000000002,1,Time Pressure Adaptive,1.3692993614904962
390.0000000000001,1,Time Pressure Adaptive,1.45390656184356
442.00000000000017,1,Time Pressure Adaptive,1.418676500577055
431.00000000000017,1,Time Pressure Adaptive,1.4256777096984037
398.0000000000001,1,Time Pressure Adaptive,1.4481224908440513
525.0000000000002,1,Time Pressure Adaptive,1.372680020765873
705.0000000000003,1,Time Pressure Adaptive,1.3048014977974767
769.0000000000003,1,Time Pressure Adaptive,1.2882403272755567
336.00000000000006,1,Time Pressure Adaptive,1.4968000286691439
955.0000000000006,1,Time Pressure Adaptive,1.254781056709279
463.00000000000017,1,Time Pressure Adaptive,1.4059354383291125
305.0000000000001,1,Time Pressure Adaptive,1.5247520571381743
442.00000000000017,1,Time Pressure Adaptive,1.418676500577055
257.00000000000006,1,Time Pressure Adaptive,1.573502148914403
605.0000000000003,1,Time Pressure Adaptive,1.337968636773321
325.00000000000006,1,Time Pressure Adaptive,1.5064223242854156
853.0000000000005,0,Time Pressure Adaptive,1.2708118826797186
336.00000000000006,1,Time Pressure Adaptive,1.4968000286691439
576.0000000000003,1,Time Pressure Adaptive,1.3496005609640902
420.00000000000017,1,Time Pressure Adaptive,1.432913813161115
727.0000000000003,0,Time Pressure Adaptive,1.2987466080692918
712.0000000000005,1,Time Pressure Adaptive,1.3028314245128791
441.00000000000017,0,Time Pressure Adaptive,1.4193034700627876
919.0000000000005,0,Time Pressure Adaptive,1.2598882352629956
358.0000000000001,1,Time Pressure Adaptive,1.4784823587169067
591.0000000000003,1,Time Pressure Adaptive,1.3434577847441584
399.0000000000001,1,Time Pressure Adaptive,1.44740919385198
381.0000000000001,1,Time Pressure Adaptive,1.4605817485208155
361.0000000000001,1,Time Pressure Adaptive,1.4760768584766404
384.0000000000001,1,Time Pressure Adaptive,1.4583366309676404
1118.0000000000007,0,Time Pressure Adaptive,1.2374615050784752
1007.0000000000006,1,Time Pressure Adaptive,1.2483128446221494
429.00000000000017,1,Time Pressure Adaptive,1.4269756659314268
399.0000000000001,1,Time Pressure Adaptive,1.44740919385198
292.0000000000001,1,Time Pressure Adaptive,1.5372698986804416
616.0000000000003,1,Time Pressure Adaptive,1.333814590496231
328.00000000000006,1,Time Pressure Adaptive,1.5037664925365568
427.00000000000017,1,Time Pressure Adaptive,1.428281433311857
714.0000000000005,1,Time Pressure Adaptive,1.3022761035945185
324.0000000000001,1,Time Pressure Adaptive,1.5073129264936325
351.0000000000001,1,Time Pressure Adaptive,1.4841801051973624
342.00000000000006,1,Time Pressure Adaptive,1.4916838122380764
370.0000000000001,1,Time Pressure Adaptive,1.468988901307718
348.0000000000001,1,Time Pressure Adaptive,1.4866588638263711
495.0000000000002,1,Time Pressure Adaptive,1.3880002951946477
809.0000000000003,1,Time Pressure Adaptive,1.27939294523613
381.0000000000001,1,Time Pressure Adaptive,1.4605817485208155
733.0000000000003,1,Time Pressure Adaptive,1.2971634601996331
286.0000000000001,1,Time Pressure Adaptive,1.5432140941232646
519.0000000000002,1,Time Pressure Adaptive,1.3756347741421346
1485.999999999969,1,Time Pressure Adaptive,1.2191046494233508
690.0000000000003,1,Time Pressure Adaptive,1.3091650078572354
495.0000000000002,1,Time Pressure Adaptive,1.3880002951946477
424.00000000000017,1,Time Pressure Adaptive,1.4302548331906872
643.0000000000003,1,Time Pressure Adaptive,1.3241810342644218
451.00000000000017,1,Time Pressure Adaptive,1.4131176176786362
404.0000000000001,0,Time Pressure Adaptive,1.4438746314351234
867.0000000000005,1,Time Pressure Adaptive,1.2683106766013015
345.00000000000006,1,Time Pressure Adaptive,1.4891600319746132
329.00000000000006,1,Time Pressure Adaptive,1.5028865136872052
362.0000000000001,1,Time Pressure Adaptive,1.4752798240506253
370.0000000000001,1,Time Pressure Adaptive,1.468988901307718
528.0000000000002,1,Time Pressure Adaptive,1.3712224693985913
489.0000000000002,1,Time Pressure Adaptive,1.3912333103536443
547.0000000000002,1,Time Pressure Adaptive,1.3622897884425351
500.0000000000002,1,Time Pressure Adaptive,1.3853502160491171
586.0000000000003,1,Time Pressure Adaptive,1.3454747408684675
477.0000000000002,1,Time Pressure Adaptive,1.3978765707570096
406.0000000000001,1,Time Pressure Adaptive,1.442475584983006
1250.999999999995,0,Time Pressure Adaptive,1.2284264145528274
692.0000000000003,1,Time Pressure Adaptive,1.3085717992156418
425.00000000000017,1,Time Pressure Adaptive,1.4295950588474606
539.0000000000002,1,Time Pressure Adaptive,1.3659889558152998
381.0000000000001,1,Time Pressure Adaptive,1.4605817485208155
428.00000000000017,1,Time Pressure Adaptive,1.427627570296841
305.0000000000001,1,Time Pressure Adaptive,1.5247520571381743
495.0000000000002,1,Time Pressure Adaptive,1.3880002951946477
706.0000000000005,1,Time Pressure Adaptive,1.3045175194845373
558.0000000000002,1,Time Pressure Adaptive,1.3573462425498088
347.0000000000001,1,Time Pressure Adaptive,1.4874900866286365
869.0000000000005,1,Time Pressure Adaptive,1.267961860037833
393.0000000000001,1,Time Pressure Adaptive,1.4517212514346336
403.0000000000001,1,Time Pressure Adaptive,1.4445773088184959
442.00000000000017,0,Time Pressure Adaptive,1.418676500577055
331.00000000000006,1,Time Pressure Adaptive,1.5011344560342108
477.0000000000002,1,Time Pressure Adaptive,1.3978765707570096
480.0000000000002,1,Time Pressure Adaptive,1.396193267845577
770.0000000000005,1,Time Pressure Adaptive,1.2880059580233851
596.0000000000003,1,Time Pressure Adaptive,1.3414708571844458
563.0000000000002,1,Time Pressure Adaptive,1.3551525427914655
339.00000000000006,1,Time Pressure Adaptive,1.4942304090443423
730.0000000000005,1,Time Pressure Adaptive,1.2979514720757996
446.00000000000017,1,Time Pressure Adaptive,1.4161873473592044
420.00000000000017,1,Time Pressure Adaptive,1.432913813161115
554.0000000000002,1,Time Pressure Adaptive,1.3591250489532012
876.0000000000006,1,Time Pressure Adaptive,1.266757352570767
308.0000000000001,1,Time Pressure Adaptive,1.5219319979257606
535.0000000000002,1,Time Pressure Adaptive,1.36787209954982
365.0000000000001,1,Time Pressure Adaptive,1.4729030173079356
328.00000000000006,1,Time Pressure Adaptive,1.5037664925365568
586.0000000000003,1,Time Pressure Adaptive,1.3454747408684675
380.0000000000001,1,Time Pressure Adaptive,1.4613346225127102
419.00000000000017,1,Time Pressure Adaptive,1.4335835587166224
488.0000000000002,1,Time Pressure Adaptive,1.3917778266507639
512.0000000000002,1,Time Pressure Adaptive,1.3791498838719494
296.0000000000001,1,Time Pressure Adaptive,1.5333661293573344
644.0000000000003,1,Time Pressure Adaptive,1.3238390044628532
385.0000000000001,1,Time Pressure Adaptive,1.4575927374728996
733.0000000000003,0,Time Pressure Adaptive,1.2971634601996331
891.0000000000005,1,Time Pressure Adaptive,1.2642598861331664
1964.9999999999163,1,Time Pressure Adaptive,1.212163625330869
280.00000000000006,1,Time Pressure Adaptive,1.549266253847572
910.0000000000006,1,Time Pressure Adaptive,1.261253566645892
322.0000000000001,1,Time Pressure Adaptive,1.5091021664046107
558.0000000000002,0,Time Pressure Adaptive,1.3573462425498088
489.0000000000002,1,Time Pressure Adaptive,1.3912333103536443
496.0000000000002,1,Time Pressure Adaptive,1.3874670945099912
552.0000000000002,1,Time Pressure Adaptive,1.3600224888743657
512.0000000000002,1,Time Pressure Adaptive,1.3791498838719494
489.0000000000002,1,Time Pressure Adaptive,1.3912333103536443
357.0000000000001,1,Time Pressure Adaptive,1.479289015172749
452.00000000000017,1,Time Pressure Adaptive,1.4125091779415355
293.0000000000001,1,Time Pressure Adaptive,1.5362895602273337
464.00000000000017,0,Time Pressure Adaptive,1.405348512842549
412.00000000000017,1,Time Pressure Adaptive,1.438328460545009
436.00000000000017,1,Time Pressure Adaptive,1.4224666869301408
867.0000000000005,1,Time Pressure Adaptive,1.2683106766013015
668.0000000000003,1,Time Pressure Adaptive,1.3159307108010747
379.0000000000001,1,Time Pressure Adaptive,1.4620897585179042
411.00000000000017,1,Time Pressure Adaptive,1.4390144744329656
493.0000000000002,0,Time Pressure Adaptive,1.3890715073887634
778.0000000000005,1,Time Pressure Adaptive,1.2861561020942063
885.0000000000005,1,Time Pressure Adaptive,1.265245407163916
765.0000000000003,1,Time Pressure Adaptive,1.2891848671074035
275.00000000000006,1,Time Pressure Adaptive,1.5543936066639032
636.0000000000003,1,Time Pressure Adaptive,1.3266041900696077
1031.0000000000007,1,Time Pressure Adaptive,1.245651285627324
339.00000000000006,1,Time Pressure Adaptive,1.4942304090443423
553.0000000000002,1,Time Pressure Adaptive,1.3595730958343475
295.0000000000001,1,Time Pressure Adaptive,1.534337684349228
369.0000000000001,1,Time Pressure Adaptive,1.4697670346280216
297.0000000000001,1,Time Pressure Adaptive,1.5323974846627877
429.00000000000017,1,Time Pressure Adaptive,1.4269756659314268
313.0000000000001,1,Time Pressure Adaptive,1.5172879355009046
328.00000000000006,1,Time Pressure Adaptive,1.5037664925365568
445.00000000000017,1,Time Pressure Adaptive,1.4168068381728844
726.0000000000005,1,Time Pressure Adaptive,1.2990132476528955
353.0000000000001,1,Time Pressure Adaptive,1.482539949952376
656.0000000000003,1,Time Pressure Adaptive,1.3198136906748732
451.00000000000017,1,Time Pressure Adaptive,1.4131176176786362
610.0000000000003,1,Time Pressure Adaptive,1.3360634319801261
784.0000000000005,1,Time Pressure Adaptive,1.2847975558532296
726.0000000000005,1,Time Pressure Adaptive,1.2990132476528955
1252.9999999999948,0,Time Pressure Adaptive,1.2283161870786155
497.0000000000002,1,Time Pressure Adaptive,1.3869354910303833
388.0000000000001,1,Time Pressure Adaptive,1.4553744003265576
373.0000000000001,1,Time Pressure Adaptive,1.4666684588499739
466.00000000000017,1,Time Pressure Adaptive,1.4041799310167145
834.0000000000006,1,Time Pressure Adaptive,1.2743788529399735
659.0000000000003,1,Time Pressure Adaptive,1.3188298016008746
498.0000000000002,1,Time Pressure Adaptive,1.3864054799713887
675.0000000000003,1,Time Pressure Adaptive,1.313729360946735
382.0000000000001,1,Time Pressure Adaptive,1.4598311297663487
839.0000000000005,0,Time Pressure Adaptive,1.2734203766891177
515.0000000000002,1,Time Pressure Adaptive,1.3776343649818459
462.00000000000017,1,Time Pressure Adaptive,1.4065241272359432
510.0000000000002,1,Time Pressure Adaptive,1.3801678339716317
307.0000000000001,1,Time Pressure Adaptive,1.5228691990182759
407.0000000000001,1,Time Pressure Adaptive,1.4417792033228334
462.00000000000017,1,Time Pressure Adaptive,1.4065241272359432
536.0000000000002,1,Time Pressure Adaptive,1.3673991929657263
304.0000000000001,1,Time Pressure Adaptive,1.5256977311112931
441.00000000000017,1,Time Pressure Adaptive,1.4193034700627876
754.0000000000005,1,Time Pressure Adaptive,1.2918415620986081
373.0000000000001,1,Time Pressure Adaptive,1.4666684588499739
893.0000000000005,1,Time Pressure Adaptive,1.2639353015438886
774.0000000000005,0,Time Pressure Adaptive,1.287075480557602
979.0000000000006,1,Time Pressure Adaptive,1.2516701568150577
380.0000000000001,1,Time Pressure Adaptive,1.4613346225127102
488.0000000000002,1,Time Pressure Adaptive,1.3917778266507639
338.00000000000006,1,Time Pressure Adaptive,1.4950843805883127
434.00000000000017,1,Time Pressure Adaptive,1.4237453191123741
328.00000000000006,1,Time Pressure Adaptive,1.5037664925365568
927.0000000000005,1,Time Pressure Adaptive,1.2587051711723034
280.00000000000006,1,Time Pressure Adaptive,1.549266253847572
1228.9999999999975,1,Time Pressure Adaptive,1.2296835883269064
412.00000000000017,1,Time Pressure Adaptive,1.438328460545009
865.0000000000005,1,Time Pressure Adaptive,1.268661592355425
351.0000000000001,0,Time Pressure Adaptive,1.4841801051973624
482.0000000000002,1,Time Pressure Adaptive,1.3950794530244097
596.0000000000003,1,Time Pressure Adaptive,1.3414708571844458
540.0000000000002,1,Time Pressure Adaptive,1.3655216901967309
304.0000000000001,1,Time Pressure Adaptive,1.5256977311112931
308.0000000000001,1,Time Pressure Adaptive,1.5219319979257606
626.0000000000003,1,Time Pressure Adaptive,1.330155316335205
284.0000000000001,1,Time Pressure Adaptive,1.545219388555421
373.0000000000001,1,Time Pressure Adaptive,1.4666684588499739
388.0000000000001,1,Time Pressure Adaptive,1.4553744003265576
788.0000000000005,1,Time Pressure Adaptive,1.2839053491297867
611.0000000000003,1,Time Pressure Adaptive,1.3356858084027694
718.0000000000005,1,Time Pressure Adaptive,1.301175407734861
591.0000000000003,0,Time Pressure Adaptive,1.3434577847441584
295.0000000000001,1,Time Pressure Adaptive,1.534337684349228
1054.0000000000007,1,Time Pressure Adaptive,1.2432742960550702
900.0000000000006,1,Time Pressure Adaptive,1.2628144701315482
566.0000000000002,1,Time Pressure Adaptive,1.3538520309879012
841.0000000000005,1,Time Pressure Adaptive,1.2730409937160505
326.00000000000006,1,Time Pressure Adaptive,1.505534389880118
587.0000000000003,1,Time Pressure Adaptive,1.3450689256730166
311.0000000000001,1,Time Pressure Adaptive,1.5191372053757282
769.0000000000003,1,Time Pressure Adaptive,1.2882403272755567
568.0000000000002,1,Time Pressure Adaptive,1.3529915029676172
257.00000000000006,1,Time Pressure Adaptive,1.573502148914403
384.0000000000001,1,Time Pressure Adaptive,1.4583366309676404
336.00000000000006,1,Time Pressure Adaptive,1.4968000286691439
411.00000000000017,1,Time Pressure Adaptive,1.4390144744329656
936.0000000000006,1,Time Pressure Adaptive,1.2574077258809284
650.0000000000003,0,Time Pressure Adaptive,1.321808234145877
737.0000000000003,1,Time Pressure Adaptive,1.2961237494184243
428.00000000000017,1,Time Pressure Adaptive,1.427627570296841
571.0000000000003,1,Time Pressure Adaptive,1.3517103532623311
1839.9999999999302,0,Time Pressure Adaptive,1.2131480562808648
478.0000000000002,1,Time Pressure Adaptive,1.3973137856444962
1080.0000000000007,1,Time Pressure Adaptive,1.2407775401692178
