participantId,trialNumber,condition,coherence,direction,response,rt,correct,timeout,timestamp
P_1764571872850_exjw0o,5,baseline,0.1,left,right,9709,false,false,Mon Dec 01 2025 12:23:40 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,6,baseline,0.25,right,right,3996,true,false,Mon Dec 01 2025 12:23:44 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,7,baseline,0.4,left,left,780,true,false,Mon Dec 01 2025 12:23:46 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,8,baseline,0.4,left,left,814,true,false,Mon Dec 01 2025 12:23:48 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,9,baseline,0.25,left,left,905,true,false,Mon Dec 01 2025 12:23:49 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,10,baseline,0.4,right,right,783,true,false,Mon Dec 01 2025 12:23:51 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,11,baseline,0.1,right,right,2924,true,false,Mon Dec 01 2025 12:23:55 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,12,baseline,0.25,left,left,781,true,false,Mon Dec 01 2025 12:23:56 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,13,baseline,0.4,right,right,732,true,false,Mon Dec 01 2025 12:23:58 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,14,baseline,0.25,left,left,958,true,false,Mon Dec 01 2025 12:23:59 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,15,baseline,0.25,right,right,3132,true,false,Mon Dec 01 2025 12:24:03 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,16,baseline,0.4,right,right,989,true,false,Mon Dec 01 2025 12:24:05 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,17,baseline,0.1,right,left,2765,false,false,Mon Dec 01 2025 12:24:09 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,18,baseline,0.25,left,left,1068,true,false,Mon Dec 01 2025 12:24:11 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,19,baseline,0.25,right,right,797,true,false,Mon Dec 01 2025 12:24:12 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,20,baseline,0.1,right,right,3724,true,false,Mon Dec 01 2025 12:24:17 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,21,baseline,0.25,right,right,714,true,false,Mon Dec 01 2025 12:24:18 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,21,baseline,0.25,right,right,714,true,false,Mon Dec 01 2025 12:24:18 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,22,baseline,0.1,left,left,3645,true,false,Mon Dec 01 2025 12:24:23 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,22,baseline,0.1,left,left,3645,true,false,Mon Dec 01 2025 12:24:23 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,23,baseline,0.1,right,right,2765,true,false,Mon Dec 01 2025 12:24:26 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,23,baseline,0.1,right,right,2765,true,false,Mon Dec 01 2025 12:24:26 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,24,baseline,0.25,left,left,637,true,false,Mon Dec 01 2025 12:24:28 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,24,baseline,0.25,left,left,637,true,false,Mon Dec 01 2025 12:24:28 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,25,baseline,0.25,left,left,840,true,false,Mon Dec 01 2025 12:24:29 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,25,baseline,0.25,left,left,840,true,false,Mon Dec 01 2025 12:24:29 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,26,baseline,0.1,right,right,828,true,false,Mon Dec 01 2025 12:24:31 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,26,baseline,0.1,right,right,828,true,false,Mon Dec 01 2025 12:24:31 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,27,baseline,0.4,right,right,797,true,false,Mon Dec 01 2025 12:24:33 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,27,baseline,0.4,right,right,797,true,false,Mon Dec 01 2025 12:24:33 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,28,baseline,0.4,left,left,637,true,false,Mon Dec 01 2025 12:24:34 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,28,baseline,0.4,left,left,637,true,false,Mon Dec 01 2025 12:24:34 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,29,baseline,0.4,right,right,764,true,false,Mon Dec 01 2025 12:24:36 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,29,baseline,0.4,right,right,764,true,false,Mon Dec 01 2025 12:24:36 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,30,baseline,0.1,left,left,1902,true,false,Mon Dec 01 2025 12:24:38 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,30,baseline,0.1,left,left,1902,true,false,Mon Dec 01 2025 12:24:38 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,31,baseline,0.4,left,left,971,true,false,Mon Dec 01 2025 12:24:40 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,31,baseline,0.4,left,left,971,true,false,Mon Dec 01 2025 12:24:40 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,32,baseline,0.1,left,right,2972,false,false,Mon Dec 01 2025 12:24:44 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,32,baseline,0.1,left,right,2972,false,false,Mon Dec 01 2025 12:24:44 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,33,baseline,0.4,right,right,796,true,false,Mon Dec 01 2025 12:24:45 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,33,baseline,0.4,right,right,796,true,false,Mon Dec 01 2025 12:24:45 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,34,baseline,0.25,right,left,813,false,false,Mon Dec 01 2025 12:24:47 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,34,baseline,0.25,right,left,813,false,false,Mon Dec 01 2025 12:24:47 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,35,baseline,0.25,left,left,639,true,false,Mon Dec 01 2025 12:24:49 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,35,baseline,0.25,left,left,639,true,false,Mon Dec 01 2025 12:24:49 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,36,baseline,0.4,left,left,717,true,false,Mon Dec 01 2025 12:24:50 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,36,baseline,0.4,left,left,717,true,false,Mon Dec 01 2025 12:24:50 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,37,baseline,0.25,right,right,589,true,false,Mon Dec 01 2025 12:24:51 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,37,baseline,0.25,right,right,589,true,false,Mon Dec 01 2025 12:24:51 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,38,baseline,0.1,right,left,1052,false,false,Mon Dec 01 2025 12:24:53 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,38,baseline,0.1,right,left,1052,false,false,Mon Dec 01 2025 12:24:53 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,39,baseline,0.4,right,right,620,true,false,Mon Dec 01 2025 12:24:55 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,39,baseline,0.4,right,right,620,true,false,Mon Dec 01 2025 12:24:55 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,40,baseline,0.25,right,right,2269,true,false,Mon Dec 01 2025 12:24:58 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,40,baseline,0.25,right,right,2269,true,false,Mon Dec 01 2025 12:24:58 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,41,timePressure,0.1,right,timeout,,false,true,Mon Dec 01 2025 12:25:09 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,42,timePressure,0.4,right,right,542,true,false,Mon Dec 01 2025 12:25:11 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,43,timePressure,0.25,right,right,476,true,false,Mon Dec 01 2025 12:25:12 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,44,timePressure,0.25,left,right,344,false,false,Mon Dec 01 2025 12:25:13 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,45,timePressure,0.1,right,right,477,true,false,Mon Dec 01 2025 12:25:15 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,46,timePressure,0.4,right,right,624,true,false,Mon Dec 01 2025 12:25:16 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,47,timePressure,0.25,left,left,335,true,false,Mon Dec 01 2025 12:25:17 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,48,timePressure,0.1,right,left,475,false,false,Mon Dec 01 2025 12:25:18 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,49,timePressure,0.1,right,right,366,true,false,Mon Dec 01 2025 12:25:20 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,50,timePressure,0.4,right,right,430,true,false,Mon Dec 01 2025 12:25:21 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,51,timePressure,0.1,left,right,492,false,false,Mon Dec 01 2025 12:25:22 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,52,timePressure,0.25,right,left,734,false,false,Mon Dec 01 2025 12:25:24 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,53,timePressure,0.4,right,right,446,true,false,Mon Dec 01 2025 12:25:25 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,54,timePressure,0.1,left,left,525,true,false,Mon Dec 01 2025 12:25:26 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,55,timePressure,0.25,left,right,365,false,false,Mon Dec 01 2025 12:25:27 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,56,timePressure,0.4,left,right,748,false,false,Mon Dec 01 2025 12:25:29 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,57,timePressure,0.1,right,right,796,true,false,Mon Dec 01 2025 12:25:31 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,58,timePressure,0.4,left,left,415,true,false,Mon Dec 01 2025 12:25:32 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,59,timePressure,0.4,right,right,670,true,false,Mon Dec 01 2025 12:25:33 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,60,timePressure,0.1,right,left,798,false,false,Mon Dec 01 2025 12:25:35 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,61,timePressure,0.1,left,left,749,true,false,Mon Dec 01 2025 12:25:36 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,61,timePressure,0.1,left,left,749,true,false,Mon Dec 01 2025 12:25:36 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,62,timePressure,0.25,right,right,447,true,false,Mon Dec 01 2025 12:25:38 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,62,timePressure,0.25,right,right,447,true,false,Mon Dec 01 2025 12:25:38 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,63,timePressure,0.1,left,left,478,true,false,Mon Dec 01 2025 12:25:39 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,63,timePressure,0.1,left,left,478,true,false,Mon Dec 01 2025 12:25:39 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,64,timePressure,0.4,right,right,428,true,false,Mon Dec 01 2025 12:25:40 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,64,timePressure,0.4,right,right,428,true,false,Mon Dec 01 2025 12:25:40 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,65,timePressure,0.4,right,right,589,true,false,Mon Dec 01 2025 12:25:42 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,65,timePressure,0.4,right,right,589,true,false,Mon Dec 01 2025 12:25:42 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,66,timePressure,0.25,right,right,794,true,false,Mon Dec 01 2025 12:25:43 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,66,timePressure,0.25,right,right,794,true,false,Mon Dec 01 2025 12:25:43 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,67,timePressure,0.25,left,left,604,true,false,Mon Dec 01 2025 12:25:45 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,67,timePressure,0.25,left,left,604,true,false,Mon Dec 01 2025 12:25:45 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,68,timePressure,0.1,left,right,352,false,false,Mon Dec 01 2025 12:25:46 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,68,timePressure,0.1,left,right,352,false,false,Mon Dec 01 2025 12:25:46 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,69,timePressure,0.4,left,left,665,true,false,Mon Dec 01 2025 12:25:47 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,69,timePressure,0.4,left,left,665,true,false,Mon Dec 01 2025 12:25:47 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,70,timePressure,0.25,right,right,461,true,false,Mon Dec 01 2025 12:25:48 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,70,timePressure,0.25,right,right,461,true,false,Mon Dec 01 2025 12:25:48 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,71,timePressure,0.25,right,right,523,true,false,Mon Dec 01 2025 12:25:50 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,71,timePressure,0.25,right,right,523,true,false,Mon Dec 01 2025 12:25:50 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,72,timePressure,0.4,left,left,494,true,false,Mon Dec 01 2025 12:25:51 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,72,timePressure,0.4,left,left,494,true,false,Mon Dec 01 2025 12:25:51 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,73,timePressure,0.1,left,right,733,false,false,Mon Dec 01 2025 12:25:53 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,73,timePressure,0.1,left,right,733,false,false,Mon Dec 01 2025 12:25:53 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,74,timePressure,0.25,left,left,398,true,false,Mon Dec 01 2025 12:25:54 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,74,timePressure,0.25,left,left,398,true,false,Mon Dec 01 2025 12:25:54 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,75,timePressure,0.1,right,right,380,true,false,Mon Dec 01 2025 12:25:55 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,75,timePressure,0.1,right,right,380,true,false,Mon Dec 01 2025 12:25:55 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,76,timePressure,0.25,left,left,317,true,false,Mon Dec 01 2025 12:25:56 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,76,timePressure,0.25,left,left,317,true,false,Mon Dec 01 2025 12:25:56 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,77,timePressure,0.4,left,right,332,false,false,Mon Dec 01 2025 12:25:57 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,77,timePressure,0.4,left,right,332,false,false,Mon Dec 01 2025 12:25:57 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,78,timePressure,0.25,left,left,925,true,false,Mon Dec 01 2025 12:25:59 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,78,timePressure,0.25,left,left,925,true,false,Mon Dec 01 2025 12:25:59 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,79,timePressure,0.25,right,right,590,true,false,Mon Dec 01 2025 12:26:00 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,79,timePressure,0.25,right,right,590,true,false,Mon Dec 01 2025 12:26:00 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,80,timePressure,0.4,left,left,330,true,false,Mon Dec 01 2025 12:26:02 GMT+0530 (India Standard Time)
P_1764571872850_exjw0o,80,timePressure,0.4,left,left,330,true,false,Mon Dec 01 2025 12:26:02 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,1,baseline,0.4,right,right,770,true,false,Mon Dec 01 2025 12:28:12 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,2,baseline,0.25,right,right,730,true,false,Mon Dec 01 2025 12:28:13 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,3,baseline,0.1,left,left,795,true,false,Mon Dec 01 2025 12:28:15 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,4,baseline,0.4,left,left,557,true,false,Mon Dec 01 2025 12:28:16 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,5,baseline,0.1,left,right,492,false,false,Mon Dec 01 2025 12:28:18 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,6,baseline,0.4,right,right,701,true,false,Mon Dec 01 2025 12:28:19 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,7,baseline,0.1,left,left,781,true,false,Mon Dec 01 2025 12:28:21 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,8,baseline,0.25,left,left,652,true,false,Mon Dec 01 2025 12:28:22 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,9,baseline,0.1,left,left,733,true,false,Mon Dec 01 2025 12:28:24 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,10,baseline,0.4,right,right,479,true,false,Mon Dec 01 2025 12:28:25 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,11,baseline,0.4,left,left,441,true,false,Mon Dec 01 2025 12:28:26 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,12,baseline,0.25,left,left,538,true,false,Mon Dec 01 2025 12:28:28 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,13,baseline,0.1,right,right,541,true,false,Mon Dec 01 2025 12:28:29 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,14,baseline,0.4,right,right,505,true,false,Mon Dec 01 2025 12:28:30 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,15,baseline,0.25,left,left,620,true,false,Mon Dec 01 2025 12:28:32 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,16,baseline,0.25,right,left,896,false,false,Mon Dec 01 2025 12:28:33 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,17,baseline,0.4,right,right,730,true,false,Mon Dec 01 2025 12:28:35 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,18,baseline,0.4,left,left,511,true,false,Mon Dec 01 2025 12:28:36 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,19,baseline,0.4,left,left,508,true,false,Mon Dec 01 2025 12:28:38 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,20,baseline,0.25,right,right,462,true,false,Mon Dec 01 2025 12:28:39 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,21,baseline,0.1,right,right,1117,true,false,Mon Dec 01 2025 12:28:41 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,21,baseline,0.1,right,right,1117,true,false,Mon Dec 01 2025 12:28:41 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,22,baseline,0.1,right,left,828,false,false,Mon Dec 01 2025 12:28:42 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,22,baseline,0.1,right,left,828,false,false,Mon Dec 01 2025 12:28:42 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,23,baseline,0.4,left,left,622,true,false,Mon Dec 01 2025 12:28:44 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,23,baseline,0.4,left,left,622,true,false,Mon Dec 01 2025 12:28:44 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,24,baseline,0.4,right,right,492,true,false,Mon Dec 01 2025 12:28:45 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,24,baseline,0.4,right,right,492,true,false,Mon Dec 01 2025 12:28:45 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,25,baseline,0.25,left,left,478,true,false,Mon Dec 01 2025 12:28:46 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,25,baseline,0.25,left,left,478,true,false,Mon Dec 01 2025 12:28:46 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,26,baseline,0.25,left,left,653,true,false,Mon Dec 01 2025 12:28:48 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,26,baseline,0.25,left,left,653,true,false,Mon Dec 01 2025 12:28:48 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,27,baseline,0.1,right,right,2375,true,false,Mon Dec 01 2025 12:28:51 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,27,baseline,0.1,right,right,2375,true,false,Mon Dec 01 2025 12:28:51 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,28,baseline,0.1,right,left,774,false,false,Mon Dec 01 2025 12:28:53 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,28,baseline,0.1,right,left,774,false,false,Mon Dec 01 2025 12:28:53 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,29,baseline,0.1,right,right,615,true,false,Mon Dec 01 2025 12:28:54 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,29,baseline,0.1,right,right,615,true,false,Mon Dec 01 2025 12:28:54 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,30,baseline,0.25,left,left,700,true,false,Mon Dec 01 2025 12:28:56 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,30,baseline,0.25,left,left,700,true,false,Mon Dec 01 2025 12:28:56 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,31,baseline,0.25,right,right,654,true,false,Mon Dec 01 2025 12:28:57 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,31,baseline,0.25,right,right,654,true,false,Mon Dec 01 2025 12:28:57 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,32,baseline,0.25,right,left,765,false,false,Mon Dec 01 2025 12:28:59 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,32,baseline,0.25,right,left,765,false,false,Mon Dec 01 2025 12:28:59 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,33,baseline,0.1,left,left,716,true,false,Mon Dec 01 2025 12:29:00 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,33,baseline,0.1,left,left,716,true,false,Mon Dec 01 2025 12:29:00 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,34,baseline,0.25,right,right,541,true,false,Mon Dec 01 2025 12:29:01 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,34,baseline,0.25,right,right,541,true,false,Mon Dec 01 2025 12:29:01 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,35,baseline,0.4,right,right,671,true,false,Mon Dec 01 2025 12:29:03 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,35,baseline,0.4,right,right,671,true,false,Mon Dec 01 2025 12:29:03 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,36,baseline,0.1,right,left,929,false,false,Mon Dec 01 2025 12:29:05 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,36,baseline,0.1,right,left,929,false,false,Mon Dec 01 2025 12:29:05 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,37,baseline,0.25,left,left,669,true,false,Mon Dec 01 2025 12:29:06 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,37,baseline,0.25,left,left,669,true,false,Mon Dec 01 2025 12:29:06 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,38,baseline,0.1,left,left,1277,true,false,Mon Dec 01 2025 12:29:08 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,38,baseline,0.1,left,left,1277,true,false,Mon Dec 01 2025 12:29:08 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,39,baseline,0.25,right,right,540,true,false,Mon Dec 01 2025 12:29:10 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,39,baseline,0.25,right,right,540,true,false,Mon Dec 01 2025 12:29:10 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,40,baseline,0.4,left,left,830,true,false,Mon Dec 01 2025 12:29:11 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,40,baseline,0.4,left,left,830,true,false,Mon Dec 01 2025 12:29:11 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,41,timePressure,0.1,right,right,603,true,false,Mon Dec 01 2025 12:29:18 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,42,timePressure,0.4,left,left,509,true,false,Mon Dec 01 2025 12:29:19 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,43,timePressure,0.25,right,right,821,true,false,Mon Dec 01 2025 12:29:21 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,44,timePressure,0.1,left,left,437,true,false,Mon Dec 01 2025 12:29:22 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,45,timePressure,0.1,right,right,682,true,false,Mon Dec 01 2025 12:29:24 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,46,timePressure,0.1,left,left,460,true,false,Mon Dec 01 2025 12:29:25 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,47,timePressure,0.4,right,right,446,true,false,Mon Dec 01 2025 12:29:26 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,48,timePressure,0.1,right,left,860,false,false,Mon Dec 01 2025 12:29:28 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,49,timePressure,0.25,left,right,413,false,false,Mon Dec 01 2025 12:29:29 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,50,timePressure,0.25,right,right,873,true,false,Mon Dec 01 2025 12:29:31 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,51,timePressure,0.4,right,right,601,true,false,Mon Dec 01 2025 12:29:32 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,52,timePressure,0.4,left,left,588,true,false,Mon Dec 01 2025 12:29:33 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,53,timePressure,0.25,left,left,685,true,false,Mon Dec 01 2025 12:29:35 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,54,timePressure,0.25,right,right,413,true,false,Mon Dec 01 2025 12:29:36 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,55,timePressure,0.1,left,left,684,true,false,Mon Dec 01 2025 12:29:38 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,56,timePressure,0.25,right,right,476,true,false,Mon Dec 01 2025 12:29:39 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,57,timePressure,0.25,right,left,716,false,false,Mon Dec 01 2025 12:29:40 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,58,timePressure,0.4,left,left,653,true,false,Mon Dec 01 2025 12:29:42 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,59,timePressure,0.25,left,left,588,true,false,Mon Dec 01 2025 12:29:43 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,60,timePressure,0.4,right,right,669,true,false,Mon Dec 01 2025 12:29:45 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,61,timePressure,0.25,right,right,697,true,false,Mon Dec 01 2025 12:29:46 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,61,timePressure,0.25,right,right,697,true,false,Mon Dec 01 2025 12:29:46 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,62,timePressure,0.4,right,right,540,true,false,Mon Dec 01 2025 12:29:48 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,62,timePressure,0.4,right,right,540,true,false,Mon Dec 01 2025 12:29:48 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,63,timePressure,0.4,left,left,557,true,false,Mon Dec 01 2025 12:29:49 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,63,timePressure,0.4,left,left,557,true,false,Mon Dec 01 2025 12:29:49 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,64,timePressure,0.25,right,right,414,true,false,Mon Dec 01 2025 12:29:50 GMT+0530 (India Standard Time)
